"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.70, -2.70,-24465.59
  1.00, -2.70, -1.62,-24465.17
  2.00, -2.70, -0.54,-24442.95
  3.00, -2.70,  0.54,-24443.64
  4.00, -2.70,  1.62,-24456.06
  5.00, -1.62, -2.70,-24465.51
  6.00, -1.62, -1.62,-24465.42
  7.00, -1.62, -0.54,-24443.74
  8.00, -1.62,  0.54,-24445.54
  9.00, -1.62,  1.62,-24464.05
 10.00, -0.54, -2.70,-24465.29
 11.00, -0.54, -1.62,-24465.54
 12.00, -0.54, -0.54,-24465.50
 13.00, -0.54,  0.54,-24457.43
 14.00, -0.54,  1.62,-24464.36
 15.00,  0.54, -2.70,-24465.27
 18.00,  0.54,  0.54,-24462.81
 17.00,  0.54, -0.54,-24465.33
 19.00,  0.54,  1.62,-24462.04
 16.00,  0.54, -1.62,-24465.62
 20.00,  1.62, -2.70,-24465.65
 21.00,  1.62, -1.62,-24465.70
 22.00,  1.62, -0.54,-24465.34
 23.00,  1.62,  0.54,-24464.18
 24.00,  1.62,  1.62,-24461.85
