"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
 10.00, -0.48, -2.40,-35736.09
  9.00, -1.44,  1.44,-35736.00
  0.00, -2.40, -2.40,-35736.27
 15.00,  0.48, -2.40,-35735.74
  1.00, -2.40, -1.44,-35736.23
  3.00, -2.40,  0.48,-35734.10
 19.00,  0.48,  1.44,-35734.93
 11.00, -0.48, -1.44,-35735.65
  2.00, -2.40, -0.48,-35729.29
  5.00, -1.44, -2.40,-35736.01
 20.00,  1.44, -2.40,-35732.78
  4.00, -2.40,  1.44,-35735.82
  8.00, -1.44,  0.48,-35735.79
 12.00, -0.48, -0.48,-35730.48
  7.00, -1.44, -0.48,-35728.94
 13.00, -0.48,  0.48,-35724.42
  6.00, -1.44, -1.44,-35735.90
 14.00, -0.48,  1.44,-35731.51
 18.00,  0.48,  0.48,-35726.80
 17.00,  0.48, -0.48,-35718.53
 16.00,  0.48, -1.44,-35713.27
 23.00,  1.44,  0.48,-35736.30
 24.00,  1.44,  1.44,-35735.21
 22.00,  1.44, -0.48,-35734.87
 21.00,  1.44, -1.44,-35729.14
