"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.20, -2.20,4200.50
  1.00, -2.20, -1.32,4204.29
  2.00, -2.20, -0.44,4202.20
  3.00, -2.20,  0.44,4200.44
  4.00, -2.20,  1.32,4201.74
  5.00, -1.32, -2.20,4200.49
  6.00, -1.32, -1.32,4201.08
  7.00, -1.32, -0.44,4204.35
  8.00, -1.32,  0.44,4202.35
  9.00, -1.32,  1.32,4200.13
 10.00, -0.44, -2.20,4200.38
 11.00, -0.44, -1.32,4200.83
 12.00, -0.44, -0.44,4200.30
 13.00, -0.44,  0.44,4200.90
 14.00, -0.44,  1.32,4200.64
 15.00,  0.44, -2.20,4200.70
 16.00,  0.44, -1.32,4200.24
 17.00,  0.44, -0.44,4200.03
 18.00,  0.44,  0.44,4200.59
 19.00,  0.44,  1.32,4200.87
 20.00,  1.32, -2.20,4200.46
 21.00,  1.32, -1.32,4200.50
 22.00,  1.32, -0.44,4200.78
 23.00,  1.32,  0.44,4200.80
 24.00,  1.32,  1.32,4200.99
