"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  5.00, -1.26, -2.10,-38476.14
  3.00, -2.10,  0.42,-38475.91
 21.00,  1.26, -1.26,-38476.17
 20.00,  1.26, -2.10,-38475.63
  6.00, -1.26, -1.26,-38475.83
 12.00, -0.42, -0.42,-38476.20
 19.00,  0.42,  1.26,-38475.61
 24.00,  1.26,  1.26,-38473.93
  0.00, -2.10, -2.10,-38476.05
  9.00, -1.26,  1.26,-38475.80
  2.00, -2.10, -0.42,-38475.94
 13.00, -0.42,  0.42,-38476.15
  8.00, -1.26,  0.42,-38476.03
  1.00, -2.10, -1.26,-38475.76
 16.00,  0.42, -1.26,-38475.76
 15.00,  0.42, -2.10,-38475.59
 14.00, -0.42,  1.26,-38475.85
 11.00, -0.42, -1.26,-38475.34
 23.00,  1.26,  0.42,-38470.28
 18.00,  0.42,  0.42,-38470.01
 17.00,  0.42, -0.42,-38468.53
  4.00, -2.10,  1.26,-38475.61
 10.00, -0.42, -2.10,-38475.97
  7.00, -1.26, -0.42,-38475.85
 22.00,  1.26, -0.42,-38469.56
