"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.20, -2.20,-264609.23
  2.00, -2.20, -0.44,-264609.49
  3.00, -2.20,  0.44,-264609.11
  4.00, -2.20,  1.32,-264608.91
  5.00, -1.32, -2.20,-264608.80
  6.00, -1.32, -1.32,-264609.16
  7.00, -1.32, -0.44,-264609.51
  8.00, -1.32,  0.44,-264607.45
  9.00, -1.32,  1.32,-264608.73
 10.00, -0.44, -2.20,-264609.40
 11.00, -0.44, -1.32,-264609.21
 12.00, -0.44, -0.44,-264609.05
 13.00, -0.44,  0.44,-264610.05
 14.00, -0.44,  1.32,-264609.42
 15.00,  0.44, -2.20,-264609.21
 16.00,  0.44, -1.32,-264609.47
 17.00,  0.44, -0.44,-264608.71
 18.00,  0.44,  0.44,-264608.94
 19.00,  0.44,  1.32,-264609.60
 20.00,  1.32, -2.20,-264609.78
  1.00, -2.20, -1.32,-264609.29
 21.00,  1.32, -1.32,-264609.48
 22.00,  1.32, -0.44,-264609.15
 23.00,  1.32,  0.44,-264609.47
 24.00,  1.32,  1.32,-264609.32
