"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  1.00, -2.00, -1.20,-18013.63
 17.00,  0.40, -0.40,-18013.94
 18.00,  0.40,  0.40,-18010.55
 23.00,  1.20,  0.40,-18001.47
  5.00, -1.20, -2.00,-18014.96
 16.00,  0.40, -1.20,-18009.07
  2.00, -2.00, -0.40,-18017.59
  6.00, -1.20, -1.20,-18008.50
 19.00,  0.40,  1.20,-18021.07
  8.00, -1.20,  0.40,-18012.08
 10.00, -0.40, -2.00,-18012.12
 13.00, -0.40,  0.40,-18005.30
  9.00, -1.20,  1.20,-18012.23
  4.00, -2.00,  1.20,-18011.61
 14.00, -0.40,  1.20,-18017.04
 20.00,  1.20, -2.00,-18014.42
  0.00, -2.00, -2.00,-18008.39
 12.00, -0.40, -0.40,-18016.71
 21.00,  1.20, -1.20,-18012.24
  3.00, -2.00,  0.40,-18016.66
 11.00, -0.40, -1.20,-18013.42
  7.00, -1.20, -0.40,-18016.64
 22.00,  1.20, -0.40,-18015.30
 15.00,  0.40, -2.00,-18011.54
 24.00,  1.20,  1.20,-18013.46
