"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -1.90, -1.90,-266691.30
  1.00, -1.90, -1.14,-266587.62
  2.00, -1.90, -0.38,-266584.55
  3.00, -1.90,  0.38,-266582.90
  4.00, -1.90,  1.14,-266577.71
  5.00, -1.14, -1.90,-266581.07
  6.00, -1.14, -1.14,-266583.97
  7.00, -1.14, -0.38,-266579.26
  8.00, -1.14,  0.38,-266579.84
  9.00, -1.14,  1.14,-266574.10
 10.00, -0.38, -1.90,-266567.84
 11.00, -0.38, -1.14,-266577.77
 12.00, -0.38, -0.38,-266581.70
 13.00, -0.38,  0.38,-266582.73
 14.00, -0.38,  1.14,-266694.23
 15.00,  0.38, -1.90,-266586.86
 16.00,  0.38, -1.14,-266583.56
 17.00,  0.38, -0.38,-266584.99
 18.00,  0.38,  0.38,-266581.18
 19.00,  0.38,  1.14,-266581.19
 20.00,  1.14, -1.90,-266584.06
 21.00,  1.14, -1.14,-266707.40
 22.00,  1.14, -0.38,-266582.15
 23.00,  1.14,  0.38,-266581.17
 24.00,  1.14,  1.14,-266581.73
