"['index', 'galaxies_subhalo_mass_centre_0', 'galaxies_subhalo_mass_centre_1', 'likelihood_merit']"
  0.00, -2.40, -2.40,49647.20
  1.00, -2.40, -1.44,49646.43
  2.00, -2.40, -0.48,49647.51
  3.00, -2.40,  0.48,49646.49
  4.00, -2.40,  1.44,49647.28
  5.00, -1.44, -2.40,49646.89
  6.00, -1.44, -1.44,49646.23
  7.00, -1.44, -0.48,49648.16
  8.00, -1.44,  0.48,49646.51
  9.00, -1.44,  1.44,49646.70
 10.00, -0.48, -2.40,49646.51
 11.00, -0.48, -1.44,49647.11
 12.00, -0.48, -0.48,49646.75
 13.00, -0.48,  0.48,49646.88
 14.00, -0.48,  1.44,49646.47
 15.00,  0.48, -2.40,49646.96
 16.00,  0.48, -1.44,49646.67
 17.00,  0.48, -0.48,49646.71
 18.00,  0.48,  0.48,49646.41
 19.00,  0.48,  1.44,49646.59
 20.00,  1.44, -2.40,49646.80
 21.00,  1.44, -1.44,49647.30
 22.00,  1.44, -0.48,49646.26
 23.00,  1.44,  0.48,49647.46
 24.00,  1.44,  1.44,49646.83
